Company_ID,Recency_Days,Purchase_Frequency,Total_Revenue,Avg_Transaction_Value,Std_Transaction_Value,Min_Transaction_Value,Max_Transaction_Value,Customer_Tenure_Days,Purchase_Rate,Avg_Days_Between_Purchases,Num_Unique_Products,Product_Concentration,Total_Items_Purchased,Avg_Items_Per_Transaction,Preferred_Quarter,Weekend_Purchase_Rate,Spending_Consistency,Price_Range,Company_Profit,City,Spend_to_Profit_Ratio,Will_Purchase_Next
13,0.8739531776965892,0.9443619215674981,1.2742245324638735,0.946541437885663,-0.9030810503813952,1.1837917654687617,-1.5321924312573971,-0.5290097515994872,1.1591302116257518,-1.0789868962871096,0.7447835223751497,-0.7280905498402894,1.3080123130467562,1.0911374134439666,1,1.1961431331461003,-1.777321269257725,-1.6400482852834168,0.47525092873671093,Makati,-0.20233886196377035,0
15,-0.4291339349297103,-0.3451805644350163,-0.5128480624760262,-0.48018183235839623,0.8200533190637207,-0.6154574799964251,-0.7742372160879265,-0.34251553041349264,-0.19584668686832807,0.05281707954371981,-1.8838642036547915,1.9041838860189753,-0.42530461712563195,-0.3059205910676698,1,0.5199386911223631,1.4026093213934296,-0.7100592192989506,1.4124484501054562,Taguig,-1.064974090297177,0
16,-0.2843464779712326,-0.22794942934387863,-0.42166326256692216,-0.48418215977421103,-0.07287044800403678,0.541202749231195,-1.1532148236726618,2.4768382839865417,-1.1757211192022559,1.1919230165089416,0.7447835223751497,-0.7280905498402894,-0.22308430860551998,-0.04325956903793529,1,-0.7955130567882075,0.3416164690668877,-1.2001885919123854,-0.3303548680999095,Taguig,-0.18856762296744115,1
17,0.07762216442496171,0.35820624611180973,0.7416903526668519,0.9177317599034313,-0.4551673680470915,-0.6154574799964251,-0.14260787011336756,-0.1889320541426736,0.41291097619179207,-0.5057647831548789,0.7447835223751497,-0.7280905498402894,0.9806080040141941,1.612176489393818,2,1.121637861893556,-1.2764215017896856,-0.08168822876890582,0.9505394601060301,baguio,-0.5963238624536468,1
19,2.466615204239844,-0.46241169952615396,-0.586842285353086,-0.4375130022688136,0.731680904975527,-0.7439752832439385,0.11004386827645603,-0.9568494354967686,-0.02564538538218562,-0.11318083691146873,0.7447835223751497,-0.7280905498402894,-0.7815975416610673,-0.9880383697765148,2,-0.6429606677719628,1.253241947318276,0.18222758725371296,-1.2005366278423963,Baguio,0.7690334175414228,1
20,-0.8634963058051435,0.9443619215674981,0.6912397461597657,-0.1424956480827552,-0.03230711817496794,-1.0010108897389651,0.11004386827645603,-0.9349089388866516,1.3869103703474177,-1.2340859596417049,0.7447835223751497,-0.7280905498402894,0.4991310789663085,-0.7056811646478074,1,-1.4311480110225612,0.0700119427561861,0.20736242687491477,1.4414112220120483,parañaque,-0.8020157382305013,1
21,-0.7911025773259046,1.1788241917497735,1.3332704274869818,0.6771311719372386,0.484652976534806,-0.8724930864914517,0.8679990834459267,0.08532415348378888,1.0584996841239769,-1.0076118707842643,-0.5695403406398208,0.5106268317405412,0.9998670810161095,-0.04661643523190524,4,-0.0038898489201263657,-0.06807536770939575,0.9488401957003675,-0.056585840716538646,Davao City,0.20697637957134254,0
22,-0.35674020645047144,-0.22794942934387863,-0.8947778391444866,-1.5105252993543705,-0.7615921175019791,-0.6154574799964251,-0.6479113468930147,-1.5602130922749862,0.5251180591671141,-0.5994914484620053,0.7447835223751497,-0.7280905498402894,-0.4638227711294628,-0.6642798149221899,2,-1.405722612853187,0.5179794106913103,-0.5843850211929416,-0.835747367551488,Pasig,0.09892673585743031,1
23,-0.7187088488466657,0.24097511102067207,0.558947044652295,0.7560868752404866,0.42403754637870017,0.541202749231195,0.11004386827645603,-0.7155039727854816,0.5610893382016133,-0.6285517786332241,0.7447835223751497,-0.7280905498402894,0.3643175399529005,0.3910782271744443,1,-0.7862674574538897,-0.2003395417889412,0.056553389147704025,-0.056585840716538646,manila,-0.05651712330736324,1
24,1.2721186843324028,-0.5796428346172916,-0.1316657022002634,0.8129202317596146,0.9163820962339569,0.28416714273616833,1.373302560225574,0.9848845144985859,-0.9577265780182901,0.9071052782499274,0.7447835223751497,-0.7280905498402894,0.017654153918422837,1.4391894382559305,2,0.07843113791502589,0.284683145406273,1.3384302098289953,0.5377806088448288,Mandaluyong,-0.638303885117461,1
25,0.2586064856230589,0.0065128408383967225,-0.30170293153896155,-0.6229634521967053,-0.04508111753902227,-0.10138626700637171,0.3626956066662796,-0.7155039727854816,0.3273664045754423,-0.4329154600836778,0.7447835223751497,-0.7280905498402894,-0.04012307708732344,-0.09604628993809804,3,0.24375009338496056,0.5096135933689949,0.3707388844127264,-1.551710237209825,Pasig,1.7264593659928995,1
26,0.36719707834191717,-0.9313362398907047,0.022302074695436838,1.9222867537386832,3.5650410879876393,1.5693451752113017,1.373302560225574,2.937588712798999,-1.8871686846740543,2.2840877747530692,-0.5695403406398208,0.5106268317405412,-0.9838178501811793,-0.46732767979889833,1,-0.6429606677719628,2.047196863185618,1.2127560117229863,-1.7650352188750906,manila,2.6977700422194664,0
27,-0.46533079916932973,0.5926685162940851,0.9016374607041328,0.8263163571297847,1.234792514913808,-0.7439752832439385,0.11004386827645603,0.5021935890760119,0.307323992306352,-0.41521393654864275,0.7447835223751497,-0.7280905498402894,0.7206104644883359,0.4884777661336815,2,-2.082259294577404,0.6169286359046472,0.18222758725371296,-1.2209601042276155,Pasig,1.6440705255046848,1
29,2.5752057969587026,-1.8691853206198061,-0.7811705474544554,2.1566989946332593,0.7384422452753633,-1.0010108897389651,1.373302560225574,-0.9678196838018271,-1.4466375103421303,1.574464647049613,-1.8838642036547915,1.9041838860189753,-1.0030769271830946,2.1178908866392643,2,-0.24886699614666388,-0.9486982918320563,1.4641044079350043,-0.5563904140665736,makati,-0.1353704590369052,1
30,-0.9358900342843823,-0.11071829425274095,0.13105115983293386,0.49726377558825136,0.4992577723690804,-0.6154574799964251,0.3626956066662796,0.05241340856861339,-0.14738330435271715,0.004910032947706031,-1.8838642036547915,1.9041838860189753,-0.12678892359594285,-0.05784861608410676,1,0.9334140187292339,0.1024298288622819,0.42100856365512995,-1.5925965415725276,Pasig,2.154065320337586,0
31,-0.06716529253351601,-0.814105104799567,-1.158989533963079,-1.1267808874892289,-1.2224416031276877,0.28416714273616833,-0.14260787011336756,-0.21087255075279063,-0.7070556470030976,0.6034959730473745,-0.5695403406398208,0.5106268317405412,-0.5890067716419131,0.3616020509104636,2,0.2696773086234668,-0.4548685476009961,-0.16966016744311208,-0.07212971966097324,Mandaluyong,-0.6320092649474266,1
32,0.11381902866458114,0.1237439759295344,0.21251954663696945,0.25077132407607694,-0.6489879734960705,0.926756158973735,-0.6479113468930147,-0.2657237922780831,0.22350795001583348,-0.34186328125882554,0.7447835223751497,-0.7280905498402894,0.15246769293183082,0.12756876936837688,4,0.15735263460556834,-0.9726575891403362,-0.7351940589201523,-1.6378508726765777,quezon city,2.364448276417336,0
33,-0.9358900342843823,0.47543738120294743,0.1560896089883026,-0.44510176748325525,0.7207256581709247,-1.0010108897389651,0.8679990834459267,0.08532415348378888,0.39280234718457135,-0.48867345006946106,0.7447835223751497,-0.7280905498402894,-0.0016049230834925873,-0.9623695329466311,1,0.1915906368463182,1.2480146175885403,0.9614076155109684,-0.9478994055050035,mandaluyong,0.7466156161396148,1
34,-0.7187088488466657,1.7649798672054617,1.3814787848159753,-0.10595582050664816,0.7255715680732518,-1.0010108897389651,1.373302560225574,-0.07922957109208861,1.7053169495325378,-1.4371527114234486,0.7447835223751497,-0.7280905498402894,1.683564314584107,0.30482620928807397,4,0.614148259437853,0.9143320206886075,1.4641044079350043,-0.7287897397768723,makati,0.9876143558364148,0
35,-0.030968428293896576,-0.814105104799567,-0.7699593015639917,-0.2088152142154461,-0.25219921028078846,-0.8724930864914517,-0.3320966739057352,-0.3315452821084341,-0.6565988284486145,0.5452510900806422,-0.5695403406398208,0.5106268317405412,-0.6178953871447862,0.2805425661845194,4,0.9334140187292339,-0.1258752332747052,-0.24506468630671743,-0.8430274121204004,Davao City,0.1652235185671966,0
37,-0.10336215677313544,-0.6968739697084293,-0.06664047603557448,1.2017333509791897,-0.14839406858709184,0.926756158973735,-1.0521541283167324,1.0836167492441124,-1.0984349075977684,1.0883526712234208,0.7447835223751497,-0.7280905498402894,-0.3771569246208434,0.657422584249399,4,-1.7844733717900712,-1.1613778545393856,-1.1373514928593809,-0.5526913643937208,Mandaluyong,0.1538218496027348,1
38,1.6702841909682167,0.47543738120294743,-0.4803354493936817,-1.703900516852631,-0.07355500985389907,-1.0010108897389651,0.3626956066662796,-0.9568494354967686,0.9245042260951255,-0.910325911653496,0.7447835223751497,-0.7280905498402894,-0.5504886176380822,-2.2533610323318958,1,-0.08659313135977546,1.6357572937008202,0.4587108230869327,0.9793054740513002,Makati,-0.916470382387076,1
39,-0.24814961373161315,0.7098996513852228,-0.004231207245327043,-1.1116389259237696,0.0054919893530495515,0.926756158973735,1.373302560225574,-0.1889320541426736,0.7516279216091266,-0.7793283198290422,0.7447835223751497,-0.7280905498402894,0.6050560024768433,-0.016289546930963877,1,-1.0483141585865565,1.073028126917446,1.2755931107759908,1.2263547702871493,Davao City,-0.8877476876986713,1
41,-0.7549057130862852,-0.3451805644350163,-0.4758509510374963,-0.3986070493741288,-0.45599661284088466,-0.8724930864914517,-1.45639690974045,-0.1450510609224396,-0.283896317053059,0.1418770645271293,0.7447835223751497,-0.7280905498402894,-0.41567507862467423,-0.2806725548415562,2,0.5199386911223631,-0.1937505818901712,-1.363565049450197,-0.056585840716538646,Pasig,-0.40864719544594286,0
42,-0.6463151203674269,-0.22794942934387863,-0.8757187211306985,-1.4691797226414252,1.138923068983016,-0.6154574799964251,1.373302560225574,-0.5070692549893702,-0.005465821999478469,-0.13216593586088898,-1.8838642036547915,1.9041838860189753,-0.5504886176380822,-0.8878471034405201,3,-1.1006178348206976,2.9352503435064397,1.4264021485032015,-0.9388485392841935,Baguio,0.2311490119712127,1
43,-0.8634963058051435,-0.6968739697084293,-0.6698055049425168,-0.19697157481897393,-0.14444042972565999,0.926756158973735,0.11004386827645603,-0.10117006770220562,-0.639977742873127,0.5263534556384581,0.7447835223751497,-0.7280905498402894,-0.4734523096304205,0.39188289290578715,4,-1.4583268849277544,-0.01087693873863627,0.018851129715901343,1.4656518028469134,Cebu City,-1.1155117427342545,1
44,0.07762216442496171,-0.9313362398907047,-0.40746235110566825,0.8900950101697167,1.141694550568564,1.697862978458815,1.373302560225574,-0.22184279905784912,-0.8156461047483042,0.7318994650422175,0.7447835223751497,-0.7280905498402894,-0.2519729241083931,1.6228490334915315,1,0.0326284835856928,0.460537154773119,1.2001885919123854,-0.056585840716538646,cebu city,-0.3853753271897639,1
45,0.1500158929042006,-1.4002607802552554,-1.6720908875499636,-1.3129957152846086,-0.8774908903040628,-0.8724930864914517,-1.45639690974045,-0.6825932278703061,-1.0882489749112552,1.0743427192679553,-0.5695403406398208,0.5106268317405412,-1.8408467767664156,-1.8805240810924277,2,0.08459687984397384,0.16422128077293746,-1.363565049450197,0.9300766321285466,Mandaluyong,-1.2020391573204692,0
46,-0.7911025773259046,0.0065128408383967225,0.20915617286983035,0.45062815586975563,0.2135845824955276,3.2400766174289752,-0.3320966739057352,0.28278862297484186,-0.1384797163824009,-0.0037731192478216674,-0.5695403406398208,0.5106268317405412,-0.2616024626093508,-0.6495305840824386,4,0.8348906008229094,-0.17390136487821756,-0.647222120245946,0.6740158212641518,Pasig,-0.6090795635592865,1
47,4.059277230783099,-2.8070344013489077,-2.8642200339025945,-1.8176580785249425,-1.2597897459092449,-0.6154574799964251,-0.6479113468930147,-1.8564097965115656,-2.093309034371123,2.6559662239546276,-1.8838642036547915,1.9041838860189753,-2.5245440103344134,-0.26931093853980576,2,-0.6429606677719628,0.18703187312570752,-0.5843850211929416,-1.769285190839645,Mandaluyong,0.35974987361773175,1
48,-0.827299441565524,0.35820624611180973,0.45131908410384436,0.33482809804525066,0.10458145026151261,-0.7439752832439385,0.11004386827645603,-0.10117006770220562,0.3704723874251501,-0.46972724362593643,0.7447835223751497,-0.7280905498402894,0.3546880014519428,0.11802031571409341,2,0.27463056765410665,-0.19627611270508724,0.18222758725371296,-0.056585840716538646,cebu city,-0.09314170285807133,1
49,-0.9358900342843823,2.5855978128434254,2.3116384855281065,0.29985666976729763,0.8389997200164626,-0.6154574799964251,0.11004386827645603,-0.7374444693955986,2.913011782863797,-2.0914689025729833,0.7447835223751497,-0.7280905498402894,2.1843003166339083,-0.12067046480397353,2,-0.3130217798996197,0.6582519092102708,0.16966016744311208,1.551477625575551,quezon city,-0.48320732792411375,1
50,0.0052284359457228525,-0.6968739697084293,0.3885361071172481,2.2572616035331934,1.1921882264385577,0.926756158973735,0.8679990834459267,-0.2876642888882001,-0.561411081846859,0.43789061614823155,-0.5695403406398208,0.5106268317405412,-0.1749366161007314,1.2150559360709845,2,-0.806033911203121,-0.5752606760397638,0.772896318351955,-1.7304058176824262,Baguio,2.8490745193678,1
51,-0.8996931700447629,0.47543738120294743,0.2637175695367533,-0.23222211990933772,-1.8797836296506878,0.926756158973735,-2.2901476464268677,-0.5399799999045456,0.7030768635358389,-0.7416649270198822,0.7447835223751497,-0.7280905498402894,0.3643175399529005,-0.10170853335645479,4,2.138877014288973,-2.0079487624315173,-2.3689586342982687,-1.7876623844271158,Cebu City,2.992477100406388,1
53,-0.827299441565524,-0.9313362398907047,-0.6286976033441501,0.3587406517411704,1.7905803417819477,-1.0010108897389651,0.3626956066662796,0.28278862297484186,-1.0151406857673542,0.9798184311765901,-1.8838642036547915,1.9041838860189753,-0.8490043111677713,-0.0822951273506614,3,1.0460122106221772,1.667464127866321,0.4587108230869327,-0.056585840716538646,Manila,-0.4606591851551083,1
54,0.6205751280192532,-1.7519541855286684,-1.59622812369116,-0.3896945292789612,0.20211154626387584,-0.10138626700637171,-1.5321924312573971,-0.34251553041349264,-1.5642245461326623,1.7528328473222712,-3.198188066669762,3.483548547534533,-1.7541809302577962,-0.7109197027763536,1,-2.2836771782119847,0.5773207438172868,-1.5143740871774078,1.384390764820945,Quezon City,-1.3040648302966638,0
55,-0.4291339349297103,-0.9313362398907047,-1.1687059470681476,-0.9382307130041831,0.7645848489838949,0.926756158973735,1.373302560225574,-0.4193072685489021,-0.73400674569258,0.6348876956852888,-0.5695403406398208,0.5106268317405412,-1.1956676972022489,-1.072378833646127,3,0.0326284835856928,1.829711042729021,1.2755931107759908,-1.059854685497197,taguig,0.24134394918773425,1
56,-0.35674020645047144,-0.22794942934387863,-0.5031316493709578,-0.6609142327824845,-0.12007337622650285,-0.7439752832439385,-0.14260787011336756,0.14017539500908138,-0.29664800246791084,0.1550445354252144,0.7447835223751497,-0.7280905498402894,-0.8875224651716022,-1.7572754476784744,2,-2.0159321689181664,0.45627701821351485,-0.06912080895830491,-0.5904295413752721,Taguig,0.011646412786452277,1
57,-0.9720868985240018,-0.46241169952615396,-0.9310275341903189,-1.209053891635669,-0.4304442887512321,-0.10138626700637171,-0.3320966739057352,-0.0024378329566791123,-0.4576820554093256,0.3244500337431184,-1.8838642036547915,1.9041838860189753,-0.7141907721543633,-0.8083565119673369,3,-1.2735105423724415,0.6261453796373553,-0.3204692051703228,1.6536737106861754,parañaque,-1.2217253589161527,0
58,-0.46533079916932973,-2.4553409960754946,-2.4662208047911363,-1.352401563881745,-0.4907999975188479,-0.7439752832439385,-1.1532148236726618,-0.09019981939714711,-2.3274444091222466,3.1200935907875795,-0.5695403406398208,0.5106268317405412,-2.4860258563305826,-1.2489053859313661,2,-0.9728995556443064,0.6998854697341402,-1.0745143938063766,0.2766434425783276,Pasig,-1.2149572817002758,0
59,-0.8996931700447629,-1.6347230504375307,-1.7128250809519814,-0.9553920226885645,0.6071640185088689,-0.6154574799964251,-1.1532148236726618,-0.035348577871854615,-1.561676356450606,1.74901397132219,-0.5695403406398208,0.5106268317405412,-1.927512623275035,-1.5784216168638108,1,-0.8321256301521066,1.6537827963463032,-1.0870818136169773,-1.0316789454358928,Davao City,-0.0730405862438559,0
60,-0.4291339349297103,-0.3451805644350163,-0.9041205440532063,-1.3428969614950415,-1.9586775504237306,0.541202749231195,-0.3320966739057352,-0.6277419863450137,-0.06460289847976776,-0.07582512098787121,0.7447835223751497,-0.7280905498402894,-0.5312295406361668,-0.583648989554922,3,-2.271019770224019,-1.1902834715603714,-0.3833063042233273,1.4698624232192032,parañaque,-1.1691490301163665,0
61,4.1678678235019575,-0.5796428346172916,-0.5674094591429492,-0.18041789776255443,0.909472733879158,0.926756158973735,-0.6479113468930147,-1.582153588885103,0.1649733205609769,-0.2899212995779324,-1.8838642036547915,1.9041838860189753,-0.8778929266706444,-0.9884734348075298,4,0.07843113791502589,1.2014939132043347,-0.7351940589201523,-0.20738114227368643,Pasig,-0.3363220576380741,0
62,1.018740634655067,-0.11071829425274095,0.4416026709987759,1.16025997957342,-0.1638466782167068,1.697862978458815,0.3626956066662796,-0.7264742210905402,0.2158827846646394,-0.3352299978839928,0.7447835223751497,-0.7280905498402894,0.3065403089471542,1.0422443909108574,4,1.233675863777081,-1.1469506612527183,0.19479500706431385,0.5702456724629518,Baguio,-0.493142333927789,1
63,1.525496734009739,-0.6968739697084293,-0.44072238058071034,0.3342589825008998,-1.4460123049861198,0.28416714273616833,-1.45639690974045,1.2591407221250484,-1.1609209211602383,1.1716118142730458,-0.5695403406398208,0.5106268317405412,-0.35789784761892796,0.7105305225181224,4,1.4769914968330955,-1.9318879510839881,-1.476671827745605,-0.9170477571697206,pasig,0.41337634439912896,0
64,-0.46533079916932973,0.7098996513852228,1.0761591883990163,0.964233304099105,0.5663844728141814,0.926756158973735,0.3626956066662796,-0.16699155753255662,0.7404963788019837,-0.7707050514417597,0.7447835223751497,-0.7280905498402894,0.5569083099720548,-0.12629884763045976,2,2.464749428473255,-0.21882585920826075,0.27019952592791924,0.7324135841845086,Mandaluyong,-0.40382687769984926,0
65,-0.3929370706900909,0.1237439759295344,1.2615184537880146,2.421370448558927,0.9832844261598073,-0.8724930864914517,0.11004386827645603,-0.5728907448197211,0.37282661364662173,-0.47187563540554706,0.7447835223751497,-0.7280905498402894,0.6628332334825896,1.3833672481226276,3,0.4483756536519432,-0.8953343820251879,0.19479500706431385,-0.9596261799997922,parañaque,1.3075926405908564,1
66,0.8015594492173503,1.5305175970231866,1.6359740665294993,0.6732939459276029,-0.418544824647599,1.4408273719637883,0.8679990834459267,-0.4302775168539606,1.6789747449508563,-1.4209778811918368,-0.5695403406398208,0.5106268317405412,1.7894892380946419,0.9577928065354862,1,1.0153036128331927,-1.0509894558354749,0.7226266391095514,0.9165003327973316,Parañaque,-0.35244510262771506,1
67,-0.5015276634089492,1.9994421373877371,1.325796263560006,-0.51660005446635,-0.08236040342494023,1.1837917654687617,0.8679990834459267,-0.024378329566796114,1.897860562207264,-1.5531335824582142,0.7447835223751497,-0.7280905498402894,1.317641851547714,-0.8292718604953895,3,0.9334140187292339,0.36141079988997954,0.7477614787307533,-0.056585840716538646,Manila,0.20443300599143222,1
68,1.1635280916135446,0.47543738120294743,1.0219714999284422,1.2675445638666243,0.7556327480359532,3.6256300271715154,1.373302560225574,-0.5619204965146626,0.7144277946557782,-0.7505418209479665,0.7447835223751497,-0.7280905498402894,1.115421543027602,1.664911413170749,1,-0.3647768995658691,-0.2638206067293651,1.011677294753372,1.4137864042424455,taguig,-0.7172966480768374,1
69,1.4531030055305,0.35820624611180973,0.20691392369173764,-0.15580123896279457,0.11053343877037253,-0.8724930864914517,1.373302560225574,-0.7813254626158326,0.7123923810109306,-0.7490181749752363,0.7447835223751497,-0.7280905498402894,0.3546880014519428,0.11802031571409341,4,-0.007705197092376177,0.24818899546615306,1.4515369881244033,1.5790237401606249,Quezon City,-0.9545315224892134,1
70,-0.6825119846070463,0.1237439759295344,0.190470763052391,0.2051477585810681,-0.49893822948068306,2.2119341914488686,-0.14260787011336756,-0.3315452821084341,0.2550037881146705,-0.3697230714331228,0.7447835223751497,-0.7280905498402894,-0.2423433856074354,-0.8438979783471741,3,-0.4246934034871814,-0.7661222332354705,-0.3581714646021255,-0.5445849363872562,Baguio,0.2504498194133071,0
71,1.1635280916135446,-0.5796428346172916,-0.2662006528858268,0.5062292140683786,-0.34103190948404616,-1.0010108897389651,-0.6479113468930147,1.68698040602233,-1.2072033666780748,1.2344971627840433,-0.5695403406398208,0.5106268317405412,-0.02086400008540801,1.3347738308123411,2,1.3609054591363385,-0.8342046826954846,-0.546682761761139,1.071978473833942,Parañaque,-0.8965498740444241,1
72,-0.5377245276485686,-0.11071829425274095,0.11386058280088966,0.46056362470580037,-0.7366676235168824,-0.8724930864914517,-1.0521541283167324,-0.1999023024477321,-0.03369181822461889,-0.10527617422312673,-0.5695403406398208,0.5106268317405412,0.05617230792225369,0.40663509798043407,2,-0.5678952065100012,-1.2363202489972898,-0.9614076155109684,1.0510040751570213,Cebu City,-0.7950817223222566,0
73,-0.7187088488466657,-0.3451805644350163,-1.3376220518177993,-2.298722701512719,-1.5766871636044828,-0.6154574799964251,-2.365943167943815,0.05241340856861339,-0.36974470648317054,0.2309370495105388,-0.5695403406398208,0.5106268317405412,-1.4075175442233185,-2.881220286131288,1,-0.10027430028794458,0.27709278671317966,-2.293554115434663,0.6333262748627712,Cebu City,-1.0157749080909617,1
75,-0.5377245276485686,-0.5796428346172916,0.45169279230019316,2.1427665612485587,1.2883613489633519,0.926756158973735,0.3626956066662796,-0.1560213092274981,-0.5043977582307116,0.37509346588198983,-0.5695403406398208,0.5106268317405412,-0.19419569310264684,0.8649035973161887,4,-0.24218744239030254,-0.39671478322362036,0.27019952592791924,-0.1791660506201178,parañaque,0.005361899457199617,1
76,-0.9720868985240018,0.9443619215674981,1.6722237615753317,1.6900186792679468,2.607657150366663,-1.0010108897389651,1.373302560225574,-0.7374444693955986,1.274559346113082,-1.158632361252983,0.7447835223751497,-0.7280905498402894,1.5102326215668682,1.540342057966909,1,1.9843304763966991,1.2908433218055895,1.4641044079350043,-0.056585840716538646,Cebu City,0.32231837142027425,0
77,0.0052284359457228525,-0.46241169952615396,-0.5823577869969006,-0.42746035224448975,-1.1626781512395863,0.15564933948865498,-1.45639690974045,-0.16699155753255662,-0.3869698855214457,0.24899643535439647,-0.5695403406398208,0.5106268317405412,-0.7719680031601096,-0.9623695329466311,1,-0.32768573047172345,-1.0066490838598818,-1.4641044079350043,1.3500368247741314,Manila,-1.0624750152049705,1
78,-0.10336215677313544,1.8822110022965994,1.8090009614389877,0.451727664466166,0.06364598167092854,-1.0010108897389651,0.8679990834459267,-0.2657237922780831,1.9254945857414922,-1.5694352858138023,0.7447835223751497,-0.7280905498402894,1.6739347760831493,0.07721835866360967,2,-0.17004826182160326,-0.3412492752584257,0.9614076155109684,-0.19120763785302158,Pasig,0.49954877403708753,0
79,-0.6825119846070463,0.7098996513852228,0.08620617627107942,-0.9378716897890287,-0.6477433438422993,0.15564933948865498,-1.0521541283167324,-0.1450510609224396,0.7293961483515422,-0.7620817830544772,0.7447835223751497,-0.7280905498402894,0.19098584693566167,-0.9623695329466311,3,1.1135711257579426,0.08114058183991577,-1.0619469739957756,0.27605316869436175,Parañaque,-0.43453439027728824,0
80,-0.9720868985240018,1.6477487321143243,1.5444155584240464,0.3402141332668562,-0.7396200529385216,0.926756158973735,0.11004386827645603,3.00341020262935,0.1553222556569392,-0.27995263642705387,0.7447835223751497,-0.7280905498402894,1.8087483150965573,0.7752132678454117,2,-0.03666271142534858,-1.1456769998345933,0.018851129715901343,1.3826592947613119,Manila,-0.5863461770269852,1
