PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,Transaction_ID,Company_ID,Product_ID,Total_Cost
-2.7153318362502326,2.2720043015288485,2.1900740380241857,1.6555244984397453,0.27081163656534446,1.0708171922329643,-0.6549507935364873,-1.796645108723898,-0.9999550215482632,1.0612859786694389,1.643708909328444,0.691193036887295,-0.35802077394689824,-0.8837288482163508,0.44581016487268804,-1.3867042070025692,0.872132463710586,-0.20815441961706344,-1.163749811222547,0.709560792042596,-0.1348925663947675,-0.9794050559470646,0.19232900169440018,0.20888579215191513,17,27,12,1428000.0
-0.5497194964887009,4.155132663882594,1.6194035581354476,1.172111726049267,2.3141572628481675,2.6583600040857065,0.550247572571513,1.1919865568049706,-0.14992232044046533,-0.413096257722373,0.20607197610550676,1.8574607099998128,-0.8057216659039792,-0.24339922336571462,-1.0790642273264708,0.5485814827462685,-0.8308702349131869,0.007280056346726024,-1.2444571971821738,0.5027925482236547,0.049760998740797056,0.1904141665525498,-0.6205907375717162,-1.3148954972856495,19,76,3,1814400.0
1.425437637429326,-0.12001241756133105,-2.174021454473865,1.266089553579556,-1.8848170299260956,0.4656839450791669,0.3871627602371244,-0.5094495590123503,1.827617353846259,-0.8746577070440587,1.579592952401058,-1.890311145642329,1.8653819003592513,1.3404340867078561,-0.16727583492881093,-0.40702611017051665,-1.9183477954954127,1.4491151456710678,0.48454533064529104,0.3595171171137321,0.845556450478776,0.9261890860746558,-1.1942312526054701,-0.9950977798018575,21,88,13,392000.0
1.4553843051228736,0.06130641653682184,-1.2192455567686942,-1.258061997237921,-0.7150292540464397,0.2726062969635339,0.47568564190569423,0.9588538859461637,0.5052714585452962,0.13944845445491086,-0.10420292901517254,-1.7882291306275127,0.3456455891909857,-0.4404311500760777,1.339959034314887,0.39389675177199485,-0.7217596881902377,0.1306632829368181,-0.47829667441886436,-0.4032700856534489,-1.4549826081358423,0.7045476285867746,2.4288269555268487,-0.549744320245534,23,46,17,1176000.0
0.047845272123605426,0.5455317252556793,3.8142357767335757,-1.1068435851739786,-0.37459539177410367,-0.7746039960740141,-1.7418773128562108,-1.1527130210529168,-1.6348055815012685,-1.6815980820176217,-1.3681699928994644,-0.6476386907620254,-1.9894549983932406,-1.7645658793934915,-0.04130134527435666,2.2434196305593397,-0.8229709949079956,1.0689666622594596,1.2614816045823165,0.3081980746622342,0.1474534123681944,1.6085434534280132,0.07867989726640404,-0.554682733187037,24,70,1,2660000.0
-2.9710023949760074,-0.5467917277301892,-2.584230984274929,-2.212235270172999,1.5326451350605381,-1.5509842182787097,-0.6065807680959451,-0.05830219956713073,0.04287818646921775,0.7415100695947355,1.3932942017898027,0.06718776016092123,1.777689197657034,0.4652881166278379,0.5372423104745215,-0.5520541009155723,0.6787392017005143,-0.11483630482984634,0.7785211787182212,0.08614285201153789,-0.8908062577069146,-0.2611285906906617,0.6650478916764773,-0.7120153555701451,25,79,19,190400.0
-2.1646918116866525,0.12109056363664156,-0.15768193060225283,-0.32107155530991965,1.3650690624271444,-0.7147325343223406,2.714265628177953,-0.32937832611461093,0.4140658414755464,0.1491202160555448,0.7179337779296617,-0.031540504654020356,1.3589671983949962,-0.09266889861609563,0.2735621268128856,-0.8898865012335384,1.5892654075434893,1.5021854498446128,0.5367640793071724,-0.6498512468243767,0.6516475869588367,-1.3701298653653715,0.3673030847038774,-0.28863776121211726,28,3,19,952000.0
2.8981941557622286,0.04530547422142439,-2.6920979727196785,2.556318916465847,1.5784371425247823,2.3872518608213515,1.9615907154298584,0.9560111852463006,-1.3264567167458183,2.727006530042989,1.449098680878476,-2.8209178787828884,0.1542649576864649,-1.1632757923429864,-0.10829589456287254,-0.43408734693530426,1.933510826324552,-0.44969662911703534,-0.12175657282547564,1.241642840142833,0.08896924262136326,-0.2108017128864397,0.47262253306823077,1.3472488380308028,29,24,11,1344000.0
-0.6198805615514547,0.6731837068660513,-0.5800760745346937,-1.2954253216644782,1.3649958259598078,0.43814330516627253,0.6666261013599243,0.017301049511964036,0.9584604118544264,-0.4681223620486439,-1.0672374493018548,0.8917429620640841,-0.7376103909604573,-0.185574680070693,0.400078318367895,-0.46485234441447487,0.33892740991783504,0.27115251371292776,-0.43164446639995424,1.1281248105864234,0.6142413060738469,0.33505744254256414,-0.9691246769340439,1.1524478583660482,30,100,9,1232000.0
-1.6515038071253103,0.6791800621212412,-1.5342895025268302,2.312178642028231,-1.8837881853961163,0.06320855118884189,-0.4160598791566424,-0.2448776894906052,0.06236885296139913,-1.3732645206123502,-0.2257681488820722,-0.4935666381220648,-0.16008861015155568,-1.9350597613316347,0.33174120952517333,0.06213678450700547,-1.793949875127168,1.5156736471955252,-0.36139090619339564,-0.026802507654067297,0.406115800573397,1.2769618102829337,-0.5561702484335008,-1.0804888613928463,32,23,7,151200.0
-2.235144610176355,4.119862311762553,-2.5787711225097865,-0.4117012965977816,1.350665270806615,-1.5984884638891053,-0.2623799613151885,1.4295102549491308,-0.5789731099184361,-1.1905345645277026,1.2040735132806677,0.9040562641492998,1.7459987727445976,-1.40689012499954,0.10782136842902487,-0.5838288417834778,0.8321516502284231,0.1016375026095186,0.8617219164065656,-0.661236632120934,0.25721733777800926,0.1914989290360635,0.11789990467511241,-0.6793057468863387,35,49,19,476000.0
4.52525425506925,-2.264056713635712,-3.767070977384906,-0.7755502743824597,-2.665539390085028,1.0520587230510523,1.545675025228277,1.4744459691932321,1.0820491591444583,5.3327242116877835,-6.5471478847129285,-0.41062772170933903,-0.3004134128004714,-0.05064486396835148,-0.8389245452671371,-1.9066174597207537,0.8995538590491657,-1.0804520014616603,0.013721168017744177,-0.8253435616770287,0.1353943700621117,-0.6972988861269026,-0.06264819526517726,-0.4794247485382852,36,71,20,896000.0
1.8387978106691902,2.359861608608299,0.18482170736973785,0.9210811860156853,-0.47279426173301253,-2.222563894898827,0.034377941603902624,-1.1614096505482183,1.9811940935842984,-1.2247823947141263,1.3487402532449442,0.510987006130964,-1.252474737683939,-1.741554948381248,-0.4760898693697043,0.787215851158268,-1.0917802575459534,-0.4865879033770354,-0.67470322498036,0.4114618764381011,-0.008940862477364798,-0.4616556815097301,1.7656968385657084,-1.0709848329099556,38,67,2,2016000.0
-0.9552289934180895,1.54386014336227,0.9584392255689499,-0.9772800509973475,-0.6231463130801356,-1.9100529081060622,0.5518645704197003,1.1707583074733876,2.7132747940779187,-1.7666093653017774,-0.3204100754403892,1.4828492706873901,-2.398505377578738,-0.5538975413092596,0.5899462975184525,-0.2688098581594662,0.26895944678275047,0.5174711762590943,1.4962717966020325,-0.12530322425834642,0.3916212571036145,0.8438574089889492,-0.2578924089341894,-0.4806700704103372,39,20,1,1820000.0
4.337064845270719,0.8861474757243174,2.1093471284082295,1.1651691302556328,1.0470662346968023,3.644480175584547,0.2525781614840943,-2.0384506799795483,0.6432330462111342,-1.2160836823208971,0.5333787424053215,0.5821903753606444,0.6514003078933093,-0.6162350078037612,0.6784111856637297,0.14101485100938463,0.6188390579165688,0.1826969479616172,-0.4480914813687623,-0.05176370474476287,-1.0373741452992267,0.566457039853015,0.4067543979375675,1.358948309428701,40,50,11,3136000.0
3.22100188425177,-2.0520762018703707,1.3502363367418309,1.1529073673010486,1.5698096690849914,-2.649449002130819,0.47363717034105784,0.731971569104467,1.7465931691745682,-1.332579775605964,-1.5440836849734825,-0.04772539617210883,0.7333041198277737,-1.6573764658248098,0.17783092898989827,0.08356782712178742,0.5327462562545676,0.4277273606808027,-0.37120909379624534,0.41355932545005,-0.5859093342126263,1.0974519096726227,-0.21756052313973312,1.4107013847779766,41,60,11,2352000.0
4.6859698853114615,1.4846381781110674,-1.200961102274637,2.7629826860233684,3.223509856437482,-1.1909569223655507,-0.6042662525539236,1.6979400284955914,0.049504031751764224,-1.2768551804311146,0.47863501806194686,0.27390612430892564,-0.5202258955536997,-1.3530706594617083,0.6468257382829584,-1.2832322030603935,1.0844355727348398,0.4524081841521688,1.0245347260825821,-0.09274192451381931,0.23849799903570978,-0.0260603004276065,-0.8822859605515386,0.5665145261213791,43,91,6,2150400.0
3.2109192843434933,0.1868388205865127,-0.3493379115924676,1.1405548249001807,-2.648317867275527,1.0149535880815999,-1.9240444235988798,-2.772552882908599,-1.4035543523583756,5.092952122700404,-3.9172290837674995,-1.6690352400044028,0.9063445417612886,-0.3106068868705184,-1.1774406679301779,-0.10286271681448861,-0.565935501425088,-0.7665807396069256,0.5916613141938668,-1.1020680779041765,0.7723769192971598,0.16000103675840324,-0.556854436745066,-0.4517407461042585,44,87,13,1960000.0
4.238243994122549,1.8913949335219513,-4.391855096754129,-0.7158128774711273,2.1761835216422933,-0.19279254890173061,-1.3575147220707113,0.2759788200693511,1.8847967953548732,-0.4831616341719862,0.9086391595653317,0.9487534440372161,-1.1472589481057223,0.18467349807049965,-1.3043139033147064,1.224114870138962,1.385068051251199,-1.376731978766677,0.7849282136391297,-0.13464247349702985,0.1538513183077747,0.21544680905361469,-0.6203137535343425,0.9554418587912386,46,78,6,1344000.0
-0.015537590502944097,1.1309769677413612,0.014908865987378908,-2.2323729770800385,-2.128541013700368,3.532775188911243,0.11102229446896994,-1.9087958306707342,1.6876462991243564,-1.454178074718214,0.2967454813902173,0.6099173974065915,0.6756797532579516,-0.30783628304685956,0.3260616530503728,0.25075878812923524,-0.24666278934455987,0.1920920907797346,-1.8857456521394536,0.08988558482407429,-0.9879704213451452,0.4636789146468963,0.22953167326808158,0.8377959353158556,47,50,18,1478400.0
-2.303125032320281,0.01551396448560181,-0.5683384729483166,-1.2875290723739514,0.7780784340429533,0.5756254197557747,-1.5507800502063278,-0.9531013913854604,0.7371989762227766,-1.7146865215217602,-1.54879107917391,-1.9498158950486288,1.9064840829324012,-1.2343852514396352,0.7481947488333954,-0.528782718886208,0.36159162896162417,-1.682007240664233,1.1009337928932503,-0.9154697011153924,1.1236794389246736,-0.5449021971679254,-0.049237587879244135,-0.30160794957971016,48,92,19,761600.0
-0.7598971106085667,-1.6821059744366338,-0.6554325178370665,-2.1961583557626962,1.9840284702368731,-2.3195387086645196,-0.13058968045825806,1.3117128955534008,-1.8372515373131766,-0.45981127337972827,-0.5705266407054107,-0.45528886851623607,-0.9592891279564637,-1.2532040908929631,1.0807650537016402,0.1333110539185556,1.9574908903820545,0.13296627459028126,-0.562855801323508,0.23274009497930012,-0.3786497915482942,1.1100319317354221,-0.3843660971724977,0.9906053108219597,49,60,9,1344000.0
2.827595665999323,1.9767212272095194,2.573662037723715,0.8292442620364416,-0.13053547869793167,0.6846234043186401,-0.5961169480788195,-2.1522506863903104,1.5171992566077472,0.19835540105599497,2.009182237168007,0.48956301739219266,-1.250808743763004,1.6499840393508263,-1.2175544458020322,-0.10653238608264323,-0.9583915517409801,-0.06195450578390772,-0.9230244233977812,1.1295659933385045,-0.01625804578586351,-0.8667581432749142,-0.03782899066479485,-0.3835534150389846,51,27,2,3024000.0
-3.0056852012981325,2.005673001425318,-1.5102091637136237,3.3412970596622067,1.5185267935038278,-2.2802193440820337,5.537370073335431,-0.14482796141200646,-3.6148443720775574,1.1139658449021863,0.5638080143933066,-1.706790145041382,0.6554937937938792,-1.6727898586099021,2.572310016302516,2.939197603226217,-1.175949208929194,-1.1792216237039856,0.4142245883396699,-1.6129663715348717,-2.217896831928684,-3.286265047598876,-2.6478462461218926,0.284318998654582,52,39,10,537600.0
-2.5749236531921555,0.0034853320617394103,0.07223579423849492,0.8591548078915443,1.0521900305038727,0.7943510617211895,3.2572566171590003,-1.5564518948352706,0.25189105161309666,-1.0141857592600318,2.149718569492733,0.3927160646532067,0.8633195447381179,-0.019117870758131456,0.7657499824974919,-0.2548226534114148,0.2634910842618286,-1.5736467998942898,0.08325401184189557,0.007752430737755562,-0.33900129690497904,0.8032853187795922,-0.30397231411154735,-1.1119914085306506,54,19,10,896000.0
-0.9410071676055867,1.4325991079597595,2.367064242601508,-2.0745498678160303,1.5122860246000291,0.4946387265270787,0.5700810889089166,0.334093346158521,-1.7826349965299784,1.0426565631348914,-1.3204911114941076,0.9738898215581643,1.684269827410098,-0.10357118121192527,-0.075345573977353,-0.24626877046465237,0.8133001401958783,0.2960987250335291,0.7030447201028213,0.9787005331170255,0.44785975950228685,0.2955343828362381,-1.264576757751934,0.12653439313661957,55,100,19,1713600.0
-0.6997409479128908,3.476374776017111,-1.9700390377213466,-0.07354935901072097,-1.4943648635985556,2.2848210532420143,0.006411287938273033,1.7039537532332227,-0.31616270250846945,-0.2926625862276689,0.9665295739462285,1.4650795532152616,-3.1669606465220066,1.6927217570264068,-0.898986581597789,1.7197205932895754,1.581311579205856,-0.2629449131278187,1.0950625891041101,-0.00843313684989061,0.3780481466318911,0.42456290095459703,-0.3460984231029034,0.013290809172752431,57,76,1,1344000.0
-1.5546006890996338,-4.636462859975424,1.2831238875066595,0.03099169203352324,-0.05202064802003099,1.6066488817713003,0.14590510832182021,3.700661138824664,-1.4505566666777054,0.11080565858928798,0.9498412182622474,-0.6148472511736747,-2.264740296137986,-1.2880900327027498,0.13156323061633396,-0.0888666801725716,-0.47823315491844715,0.3326740542558721,1.4479239699734359,-2.141534490871952,-0.11188464098344991,0.062302428268205506,0.46494042374236133,-0.4797910301354786,59,54,1,1344000.0
0.011713325542206394,-0.7468551894493617,2.511278611207658,2.4091560191536003,-1.6640186639411867,0.5790409969078848,1.535231617288721,1.7642642916763462,-0.9116281435857347,-1.5529959669257123,-0.43765231117945236,-1.3202972142857314,-1.0837735848407715,-0.3009995165075327,-1.7228387995115149,-1.530348843626038,-0.35812552344989146,-0.9221040865759869,-0.09175083892651764,-0.49900184920294555,0.4477377656587571,-0.5553957571258991,-0.23773220319110067,-0.8474010177878556,61,71,7,2116800.0
0.9119032460656495,-0.4232157603861744,-1.7797451658423158,-3.3419503134569672,-1.4038477363319686,2.2923234389399005,0.023681375095669102,-1.1908438286103031,1.7279659974834642,0.5051422808580828,0.04077767943864188,1.3520726538605792,-1.2773042885753183,-1.6953816627316722,-1.106715092758443,0.1449763704775382,-1.6314620879977255,-0.4976760565818575,-0.9388423365324019,-1.2753206325111766,0.01062791076014201,0.4126816141757781,-0.13729358437920733,-0.23983297002470613,62,30,2,1008000.0
2.219217175360011,-5.17439475923843,3.1322024353073545,0.3466035186290846,-0.7649366732113398,-2.0229622279503903,-2.8197460198588904,-1.390740615245833,-0.8962040333016412,-0.7558259172147305,-0.7817234269044697,2.6147266102513163,0.3013868571433236,-1.326545893571912,-0.5241090881451339,1.587789361503804,-0.5811826697409356,0.769327784707881,-0.7549804775321002,1.6848402339533384,-1.6858224829613169,-0.8985744204802393,0.17031073834335095,0.32783464551443947,63,95,17,2520000.0
-0.12939788791469015,-4.486911101263739,-2.066215621284328,2.674085124445622,-0.7482679274793362,-0.9236611442879737,-0.3918259996809305,-1.8912820821610266,-0.6359802901435276,-0.7088145051368072,0.22460587518553654,-3.450764329194953,-1.1293894348107152,-0.42522488054250385,0.3402829522062069,-0.7643498068228897,0.042975213996385285,0.2704983752144495,-0.900113133592852,-0.1310812560966485,0.9958361541799935,-0.774556772468267,0.5084757726247475,-0.5270879298246836,65,5,2,504000.0
1.658697168055204,-4.072719482428238,-1.4219516936123517,-0.8305850753689099,1.3605110973422119,-2.955231079364083,0.9349448490019917,-0.14820463061444597,-1.2338470464722306,-1.4694889706353362,-0.3476627957827768,1.3363271901441087,1.0965932158210219,-1.211464367442041,-1.362667533770389,-0.3065827707647527,-1.7940737772842632,-0.02814103469730738,-0.1268389324371323,0.07460417184367545,0.2919763168335396,-0.03625138878322341,1.2977069180496321,0.7763793406666567,67,73,11,784000.0
5.405906782622368,-2.7394918531125194,2.008780459089353,-1.5633299649377657,3.2166270459430493,0.8487286095143273,-2.7077249227966615,-0.5902766081869536,0.40242848898007494,-1.818997537289752,0.33331465655425085,-0.9269995524234768,-0.4780252737137574,-0.27606151454083544,-0.7025820279714942,-0.9417225839586753,0.6946604688135947,-0.11987869038797429,0.81518306042908,-0.09376680758333071,-1.4583458767862871,-1.6731310900368352,-0.526052537016166,0.667481908240193,69,63,6,3225600.0
4.233728873830924,0.8630943462397603,2.499571796250866,3.072080450732514,-2.3425153178102724,-0.9326027779678552,0.19267286987647955,-0.5228279862043271,-1.5830456159057607,4.761095881469941,-4.048090085606543,1.754441832138845,0.4542943184188766,-1.3990059489367557,-0.9073109965404005,-0.718243711177547,1.217075175576894,1.0032504820265131,0.33818952974085625,0.15102304803539782,-0.1236971459701187,-0.7208937044028797,-0.06117428430529828,-0.6195338418357011,71,48,13,3332000.0
-1.698678575787972,1.9438202619576699,1.8126994889553718,-2.1843248267119417,0.71800501550765,-0.49672207263938184,0.23217817095628163,-0.9021950215422571,-0.5340804201066258,-0.8917946915099111,-0.735930043367604,1.3929590484067957,-1.5133159494674886,-1.2454670087596451,-0.74798049400257,-0.7416816234517756,0.46168963336168933,1.3101158812901135,0.6659436146596134,0.4603544009458018,-0.012893862893636743,-0.5521795003410637,0.3676699536478659,0.46706020236089457,72,48,15,1612800.0
1.1054107124455526,-0.30981497507376904,-2.377240657265412,-0.9106515209240963,-2.0333803855160655,2.3669572444265867,1.8947438275094444,1.1669260912032575,-0.0028667766902972826,-0.7118227303515541,-1.6888224791969497,-0.24812192358950108,-0.11562071802665433,-1.7214450762864584,-0.10336290952959983,0.7265159031955619,-0.2693545952580281,0.3034339681183254,-0.6512318467430535,0.871577067507811,-1.1242606477847406,0.7949946527071681,0.8001408222134895,-0.03060116280611062,74,44,17,840000.0
-2.2591856782888367,0.9512659656169135,-2.504998017736181,-2.6726486060985732,2.4207111804501187,-0.5031770381590542,0.2090298575744275,-4.548018155777321,-0.01932070461406564,1.681795000846032,2.529796179150193,-0.8489332840252742,-1.265230144256542,-0.982887433307363,-0.8947899844726767,-0.34444001994701867,0.48157050760102604,-0.4342155089139041,-1.383041086900162,-1.6074811076335849,-2.8049310422780693,0.5967978889653206,0.3901327570862422,-1.5994558434951964,75,51,3,504000.0
0.5645394502412052,-1.3063803073804956,-1.9137401683093809,-2.5734867297407176,-1.0688335453783324,-1.5194800414014042,-0.784857878270039,0.5189776531448461,1.0417052483241267,-1.7697940371247907,-0.27322736123817537,0.7750015539896645,-1.2597994570231097,-0.0050190544427684974,-1.5070682419308337,0.007778613985062965,-0.36641568873083363,0.7975350995044456,-1.1912058554800196,0.9196034654635769,-0.058253714821552165,-0.8483006338942419,-1.0037673373471632,-0.05718646156774243,76,12,2,1008000.0
-1.4981508302379793,2.200423183224887,-0.24714164483399065,-2.3818698186917735,-2.2081086646569617,-0.5074855072138529,0.33163403717171336,1.2930933284340616,-0.3774017065736023,-1.2828765518395808,-0.3575557631151488,-0.242759776969477,0.8676558332750486,1.4169640422647256,0.3131889192559922,-1.582629565858395,0.903271255175914,0.5006991181829594,-0.45822233058848083,-0.27269527439551833,-0.4573423592532324,0.4036020297436855,-0.3677350877952824,0.8329580288555052,77,17,4,1232000.0
-2.8770554370418258,1.2360998217456158,-0.45695938116949725,2.7746347842506744,-2.625255053663104,-2.7034858228340006,-1.7059501531041168,1.4917713669244232,-0.41079922581903694,-1.3985408373029597,-1.2507809437202781,0.2010214197970226,0.2478889910625308,0.8075314898269825,0.16850261605955452,-0.2396062713737449,-1.296008978189863,0.9309354675526966,1.2902697414985507,0.6508702691321734,-0.19053631643708593,0.39766521283783535,0.03510574813683286,0.7509845643571615,78,85,14,515200.0
-1.1949353710318078,3.200178488507007,-0.18617699957143985,1.613291302992903,-1.4976206724547991,-0.8705081748610186,-0.7828455116318553,0.746379009729985,0.6521751875505996,1.9091588093364484,0.4655817542019916,-1.4961417568976285,0.9753989356826974,-0.18711174406078787,-0.10155113751089988,0.33713366904721903,0.12065454255736326,0.7160495173852903,-0.3832462968207229,-0.5736601626162243,-0.08745933141704333,0.02958122829820388,0.9492933090569771,0.7732286721133463,79,66,4,1344000.0
0.9134722421489767,2.6909354979648406,2.0175555632625337,1.5402299691802943,-0.10503278225376804,-1.5567793688282439,-0.9987408504470878,2.2600351468959676,-1.5217462214627648,-0.06506727653338568,1.242130222423728,-0.1281220335028713,0.8376695779956077,0.3097632141054874,-0.8526569493538766,-0.42180275825852837,-0.4037686396155697,-0.01787739106151941,-1.5547494251486407,0.3839978793786728,0.3758826907039164,0.025845011973303154,-0.8235796790710898,0.9554225684920891,80,91,18,2284800.0
-2.5992924148954892,-2.897826321912535,0.5811592316928353,-1.186281709299128,1.3962383177668403,1.9154477675049995,-5.590619451672703,2.442861251947568,2.1643310570589813,-0.3599650576302063,0.7114630259464633,-0.23856905211936907,-0.39589769042102846,0.9423098058568119,2.7764672791580303,1.6867321266774307,-1.3268008127603468,-0.0034441877583937745,0.9494781301370743,-0.7484440134991117,0.2613863479283462,-0.2650000870745325,-1.0599917492498194,0.9156427588175429,81,61,15,907200.0
-0.5732036968773009,-3.499007375741147,1.3590919651971585,1.659727730835045,1.9425981532057484,-2.823714291335954,0.5602920712898326,-0.04082751732875799,-1.0691575208535407,-0.552702192049645,-0.13087445461799485,1.1547864964944556,-0.8490754225632653,1.7298232196684078,-1.275110404493376,0.8323452072147137,-0.7601963977963542,-0.7649346409432752,-0.43336067612816526,0.05816960985993525,0.6454969865404052,-0.00024129277844075299,1.1913726982984292,0.5336307090182961,82,73,9,1792000.0
-2.069841529014113,-1.3279997192344553,1.8886966725475451,0.28378131848748706,0.9142997547982071,1.0730274313429768,1.3407545287338314,-0.45148691082957426,-0.7787116998792546,0.12433748998639972,0.9853826469662762,0.4968531842087013,-1.3295464080037864,-1.7193344064030773,1.145646903673892,1.1512333225188367,-0.4126373049169208,-0.21227231680180436,1.1065039738125786,0.6719798718720877,0.40195577094533597,1.168710894022597,0.7764685852935636,0.3085565463068884,87,55,15,1411200.0
-2.113306861115158,3.774689507352464,-2.3025387473469046,2.9420733052004597,-1.7859438309796103,-2.0493630396064666,-0.49153442276532483,1.6615135752159766,-0.03757255755607032,0.1771736779074507,1.3652327604429104,0.4770510909408934,1.0202767245546285,-1.6135689909617357,-1.1203781609954138,-0.20247368567153132,-0.5742959427255647,0.1801651800213198,-0.16830362627868192,-0.3035463135456101,0.280522334359109,0.3751020416309412,0.42830659928062886,0.5548396311892553,88,49,4,492800.0
-1.191161256061231,1.2703300246692208,-3.2119947315521884,-3.1256679772205485,1.2456850263773753,0.5506799479835959,0.5108893906214568,-1.8313018232504643,-0.31501140593794347,-0.23050479541509236,1.914884059016294,1.6704318503206144,-0.8483135207783978,-1.447241335834329,-1.2291992053403247,0.4943505618802256,-0.5044527995549227,-0.389229934085662,-0.29507698125503384,1.0343298026742354,0.469438946023679,-0.35941662542023506,0.5661770000446048,0.546143602048298,89,90,9,448000.0
